review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R20LV2JU9I80TN,B0B2SH4CN6,5.0 out of 5 stars Muy buen sonido lo mejor,Muy bien perfecto,5,Es lo mejor estoy muy satisfecho con los audífonos muy buen sonido,"Reviewed in the United States August 17, 2024",AE6VCQQD7IRBDORBVBBARLJ2SGLQ,1,0,Color: GraphiteStyle: Buds2 Pro Only
R2F0SA3KCXI52H,B0B2SH4CN6,5.0 out of 5 stars Incredible sound quality,Brian T. Henry,5,The fit and feel of these earbuds is excellent. Exceptional sound quality and very good noise cancellation made this a purchase I’m 100% happy with,"Reviewed in the United States August 6, 2024",AHR2FQPJG57MIRGCLDSFTV7ZC52Q,1,0,Color: GraphiteStyle: Buds2 Pro Only
R3HOGXQJYJ1L1U,B0B2SH4CN6,4.0 out of 5 stars Super but...,Juliebabe01,4,I thought they'd hold a charge longer than they did (4hrs?),"Reviewed in the United States July 9, 2024",AHWNUGIDERM3GLJ5Y55DPD7LMN6A,1,0,Color: Bora PurpleStyle: Buds2 Pro Only
R1ZE5JQJNQ05X5,B0B2SH4CN6,5.0 out of 5 stars Outstanding Earbuds,Travis Christensen,5,I ordered these to replce a pair of JBL earbuds. It was night and day difference between the two. The sound was significantly better and the Samsung earbuds had no connection problems as the JBLs did. The features were also much better with the Samgung earbuds. So far I have absolutely nothing negative to say about this product.,"Reviewed in the United States July 6, 2024",AEQGQ7QDCR2AYECNIAJOD65GHCYQ,1,0,Color: GraphiteStyle: Buds2 Pro Only
RYX04CCK1UOZR,B0B2SH4CN6,4.0 out of 5 stars Great sound!,Harold Rodriguez,4,Amazing sound!,"Reviewed in the United States July 22, 2024",AFKY47PLEMXNGHBUHYATAIUAF3ZQ,1,0,Color: GraphiteStyle: Buds2 Pro Only
RLQ9SZID1XNHO,B0B2SH4CN6,5.0 out of 5 stars Excelente,Jonathan Merced,5,Se escucha muy bien.,"Reviewed in the United States August 6, 2024",AF3IWPPKRYIXUJ2GFGBJ5UYARTTA,1,0,Color: WhiteStyle: Buds2 Pro Only
R37EDWPFC8FCLF,B0B2SH4CN6,5.0 out of 5 stars So cute,Reena,5,"I love the noise canceling feature, and the overall design!","Reviewed in the United States August 17, 2024",AHDH2H3L42GUFMSM3SU4YGDZNIVQ,1,0,Color: Bora PurpleStyle: Buds2 Pro Only
R1PYMXQW7MNCX2,B0BTYDLTM3,5.0 out of 5 stars WOW. These are only $20??,J.B.,5,"Update 9/12/2024: Stellar customer service from Anker! If I could upgrade my review from 5 stars to 10, I would!So, randomly yesterday I was using my earbuds watching YouTube like I always do, and got a low battery notification. Plugged the case in and put the earbuds away to charge, and decided to get in the shower while they charged up. Came back out to resume watching my show, and for some reason only one earbud connected. Messed around with them for a while trying to get the second one to connect, and even though they both were powered on, I couldn't for the life of me get them to connect at the same time. I checked the paired device list on my phone and ended up noticing that each earbud was showing up as it's own individual device on my Bluetooth list, so my phone would only connect to one at a time. I couldn't get them to reset, unpairing and re-pairing made no difference, restarting my phone made no difference...something was wrong.I emailed Anker customer service, filled out the form on their website and provided a screenshot of my Amazon order, the order number, and the device serial number on the back of the case. They suggested some things to try (all of which I had already done), and when none of that worked, they apologized for the problems and agreed to replace my earbuds 100% free of charge! The rep said I should have a new pair within 5 business days. I got a shipping confirmation this morning...and guys, I had brand new set of earbuds this afternoon! Less than 24 hours after filing a ticket, they had replacements in my hands. That is absolutely STELLAR customer service for a $20 pair of earbuds! Now read the original review below, and order these with confidence. It's unfortunate that mine had such a random and wonky issue, but trust that Anker will take care of you if necessary. Thanks for reading!---------original review----------Ok, first of all, I don't buy expensive earbuds. Never have, never will. I like good sounding music but I'm not an audiophile, I have kids and dogs, I travel for work occasionally, things get lost, etc. I've been using Boltune BT-BH020's for the last several years with a lot of success. Good sound quality, nice little magnetic case, USB-C charging, etc. My wife and I both have 2 pairs each, and they were about $35 a pair the last time we bought some. One pair finally crapped out on me so I went to order another set, and unfortunately they no longer exist. Not surprising considering the lifespan of cheaper Chinese brands on Amazon, but I was still a little disappointed.I liked the form factor of the Boltune case so I started looking for similar options, and landed on the Anker Soundcore P20i. I have always had good luck with Anker chargers and accessories in the past, so I was expecting a good, simple set of earbuds for $20, but nothing fancy. I tell you what though, I'm pretty blown away with what you get with these - easily the best ""budget"" level earbuds I've ever used.Packaging is typical Anker - excellent. Well put together, well protected. The earbud case itself is just slightly smaller than my old Boltune cases, but it comes with an attached lanyard, and has a notched area in the front for ease of opening - something that Boltune never got quite right (opening those cases was always a PITA, especially in the dark). Operation is simple - open the case and the earbuds power on (they will automatically go into device pairing mode if they haven't been paired yet). Return the earbuds to the case and close it to power them down and recharge. A couple additional sets of different sized earbud inserts are included so you can find the size that works best for your ears, as well as a 6"" USB-C charging cable and a well written instruction manual. Of note, Anker placed plastic covers over the charging prongs to keep them from being damaged in shipping or powering on accidentally and draining the batteries - a nice touch. The case battery was almost fully charged upon arrival and only took about 10 minutes to top off, and the earbuds showed 100% via the app right out of the box (more on the app in a second).Once paired, the sound quality is fantastic, especially at this price point. They easily outperform my other earbuds, especially in the low end. Mids and highs are crisp without being screechy or piercing. I can't really comment on bluetooth range as my phone is usually in my pocket while I'm mowing the lawn or working in the garage, so I've never really needed to test that aspect. Battery life is advertised as 10 hours on the earbuds alone without charging them at all, and 30 hours if you return them to the case to recharge between uses. I haven't had to recharge the case yet so I can't confirm that, but I have no reason to doubt that they'll work as advertised. They also say that ten minutes of charging will get you 2 hours of listening time, so these thing would be great for the airport even if you forgot to charge them beforehand and only have a few minutes between flights.What really sets these things apart though? The app! It is well designed, obviously created by native English-speaking developers, and is simple and intuitive to use. The first time I synced the earbuds to the app, I got an alert for a firmware update! I've NEVER had a cheap pair of earbuds that had that kind of support from the manufacturer - really awesome to see. Going beyond that, you can see the battery level for each earbud, configure the sound profile you prefer, turn on a bass boost if that's your thing, you can configure the left and right touchpads on the earbuds to do the function of your choice (answer, hang up, go forward one track, go back one track, etc) - and there's even a device locator that will play a loud high-pitched beep through the earbud of your choice if you accidentally drop one and can't find it. That feature alone is worth it's weight in gold - I can't tell you how many times I've dropped an earbud off of my nightstand and had to root around looking for the stupid thing, lol.All in all, I'm really impressed with these for the money. Hands down the best earbuds I've ever owned, and they are the cheapest so far! Well done, Anker!Also - I'm not a bot, not a shill, and nobody paid me to say this. Just a happy, human customer who's impressed with the product!","Reviewed in the United States May 30, 2024",AF62ZML4IMZ4WOAV4IY6BNO6XZGA,1,362,Color: Black
REYFNA6GHKCQ0,B0BTYDLTM3,5.0 out of 5 stars Far exceeds the quality expected at the price point!,Dylan,5,"So after going back and forth on whether I wanted to spring for high end $200+ earbuds or just get a budget pair and hope they were good enough, I decided to order two different pairs in the $20-30 range: These Anker Soundcore P20i's and a random cheap pair that seems to be marketed under a bunch of different random brand names (the ones I got were Sajawass), but which had a perfect 5 star rating.Upon receiving both, I immediately needed to compare and decide which pair I would be keeping. I tried the Soundcore P20i's first. As others mentioned, the sound profile is quite bass heavy, but not muddy as I expected. To my pleasant surprise, the overall clarity and quality was quite good! Would have thought these were something near the $60-80 price point. What's even better is once I used their in app EQ to tone down the bass (using bass reducer or treble booster setting), they were actually quite nice. Now, from a musician and audiophile standpoint, I can tell you that these are nowhere near hitting that mark, but still great for affordable everyday use! When I tested the other brand of earbuds I bought, I immediately knew these P20i's were the clear winner! The other ones sounded like the cheap wired buds you might buy in-flight if you forgot your own. They left the soundstage very empty and flat with no spatial separation and absolutely no bass!Pairing was simple and I've been able to maintain connection while walking into other rooms without taking my phone with me. I also like that you can customize the touch controls to do what you want. Call quality was also great. The person I called said they could hear me clearly. Granted, I was in a quiet setting, so that may or may not be the case in a noisy environment.All in all, at the $20-30 price point, these P20i's are an absolute steal! If you're not in need of ultra high-end sound or active noise canceling, but still want pretty good sound at a crazy affordable price, these are the buds to get!","Reviewed in the United States September 9, 2024",AFXVTJO6LHEJ4R6C6QS6OI3KSDMQ,1,7,Color: Black
R22PY3FIY1S1F2,B0BTYDLTM3,4.0 out of 5 stars 20 bucks VERY well spent!,Jonatan,4,"iPhone user here. I’ve been using these for about 2 weeks now. Normally I use AirPods Pro’s but I lost the original case and bought a replacement, not from Apple, that has messed up after 2 months twice. I love Anker products so I figured I’d give these a try since they cost less than a replacement AirPods charger.First impressions were that it’s kind of a bulky case and it’s hard opening with one hand. Just a slight inconvenience. The fitting is pretty good. I’ve worn these for hours without much discomfort. My ears get sweaty so they slip out a bit but I just push them in a bit and I’m good to go. ( heres a tip: download soundcore app and set both ear controls for one tap to “nothing”. Helps avoid accidentally activating a function if you’re just adjusting your earbuds)There battery seems to last for ever! Even the case charges them up super fast! They sound great! Bluetooth connects smoothly and instantly with my iPhone 13 Pro. I have no complaints about quality. I haven’t accidentally dropped them yet but they seem to hold pretty good inside the case if you opened the case and try to shake them out.Overall they do what they are meant to do. Sound good, connect easy, last a long time, charge fast. If you don’t need anything fancy like noise canceling and noise pass through then this is a very good option to check out. I’m looking forward to using them long term and seeing how they perform!","Reviewed in the United States August 26, 2024",AETFJDCDIRDVOLXFILAA4X3KOB7A,1,7,Color: Black
